Head,Relation,Tail,Head_des,Tail_des,Relation_des,,,,
ben_tre,co_mon_an_dac_san,banh_xeo_oc_gao,"Bến Tre là một tỉnh thuộc vùng Đồng bằng sông Cửu Long, Việt Nam.Năm 2018, Bến Tre là đơn vị hành chính Việt Nam đông thứ 28 về số dân, xếp thứ 46 về Tổng sản phẩm trên địa bàn (GRDP), xếp thứ 58 về GRDP bình quân đầu người, đứng thứ 54 về tốc độ tăng trưởng GRDP. Với 1.268.200 người dân, GRDP đạt 41.831 tỉ Đồng (tương ứng với 1,8176 tỉ USD), GRDP bình quân đầu người đạt 33,00 triệu đồng (tương ứng với 1.433 USD), tốc độ tăng trưởng GRDP đạt 7,05%.Trước kia, tỉnh Bến Tre là vùng hoang vu, một thời gian sau đó có một vài nhóm người đến định cư và thường tập trung nơi đất cao trên các giồng và ven biển, hoặc dọc theo các đê sông, rạch, thuận tiện cho việc đi lại, sinh sống và tránh lũ lụt. Càng ngày số người đến định cư ngày càng đông, chính sự di cư này kèm theo sự gia tăng dân số, làm cho diện tích rừng ngày càng thu hẹp. Bến Tre ngày trước được người Cam Bốt gọi là Sóc Tre (xứ tre) vì nhiều giồng phủ tre nằm rải rác trong tỉnh. Về sau người An Nam lập nên một cái chợ mà họ gọi là Bến Tre. Con rạch chảy ngang trước chợ và đổ vào Sông Hàm Luông nên cũng mang tên này.Bến Tre cũng là quê hương của Đạo Dừa, với biệt danh là ""Xứ Dừa"". Từ thời Chiến tranh Việt Nam, Bến Tre được coi là ""quê hương Đồng khởi"", mở đầu cho cao trào đấu tranh vũ trang của Mặt trận Dân tộc giải phóng miền Nam chống chế độ Ngô Đình Diệm, khốc liệt nhất là trong năm 1960.","Tới Bến Tre mà chẳng nán lại dùng bánh xèo ốc gạo thì xem như cuộc du lịch tới xứ dừa chưa trọn vẹn. Ốc gạo sau khi rửa sạch, được tẩm ướp một ít muối, bột ngọt rồi cho nước vào đun sôi. Sau khi ốc chín, vớt ra lấy thịt ốc bên trong. Tiếp đó xào thịt ốc với hành tây, hẹ thái mỏng để làm nhân bánh.",co mon an dac san,,,,
ben_tre,co_mon_an_dac_san,duong_dua,"Bến Tre là một tỉnh thuộc vùng Đồng bằng sông Cửu Long, Việt Nam.Năm 2018, Bến Tre là đơn vị hành chính Việt Nam đông thứ 28 về số dân, xếp thứ 46 về Tổng sản phẩm trên địa bàn (GRDP), xếp thứ 58 về GRDP bình quân đầu người, đứng thứ 54 về tốc độ tăng trưởng GRDP. Với 1.268.200 người dân, GRDP đạt 41.831 tỉ Đồng (tương ứng với 1,8176 tỉ USD), GRDP bình quân đầu người đạt 33,00 triệu đồng (tương ứng với 1.433 USD), tốc độ tăng trưởng GRDP đạt 7,05%.Trước kia, tỉnh Bến Tre là vùng hoang vu, một thời gian sau đó có một vài nhóm người đến định cư và thường tập trung nơi đất cao trên các giồng và ven biển, hoặc dọc theo các đê sông, rạch, thuận tiện cho việc đi lại, sinh sống và tránh lũ lụt. Càng ngày số người đến định cư ngày càng đông, chính sự di cư này kèm theo sự gia tăng dân số, làm cho diện tích rừng ngày càng thu hẹp. Bến Tre ngày trước được người Cam Bốt gọi là Sóc Tre (xứ tre) vì nhiều giồng phủ tre nằm rải rác trong tỉnh. Về sau người An Nam lập nên một cái chợ mà họ gọi là Bến Tre. Con rạch chảy ngang trước chợ và đổ vào Sông Hàm Luông nên cũng mang tên này.Bến Tre cũng là quê hương của Đạo Dừa, với biệt danh là ""Xứ Dừa"". Từ thời Chiến tranh Việt Nam, Bến Tre được coi là ""quê hương Đồng khởi"", mở đầu cho cao trào đấu tranh vũ trang của Mặt trận Dân tộc giải phóng miền Nam chống chế độ Ngô Đình Diệm, khốc liệt nhất là trong năm 1960.","Đuông dừa, đuông chà là, mọt cọ đỏ, mọt cọ châu Á (Asian palm weevil), bọ Sago hay ấu trùng Sago (danh pháp khoa học: Rhynchophorus ferrugineus) là một loài côn trùng trong họ bọ vòi voi (Curculionidae) sinh sống ở các vùng nhiệt đới thuộc châu Á. Ấu trùng của loài bọ này sinh sống chủ yếu trong thân cây dừa. Chúng cũng thích cây cau, cây chà là (một cây có họ hàng với cau, trồng để lấy quả), cọ Sago và được người dân địa phương coi chúng là một món ăn ngon và bổ dưỡng",co mon an dac san,,,,
ben_tre,co_mon_an_dac_san,cu_hu_dua,"Bến Tre là một tỉnh thuộc vùng Đồng bằng sông Cửu Long, Việt Nam.Năm 2018, Bến Tre là đơn vị hành chính Việt Nam đông thứ 28 về số dân, xếp thứ 46 về Tổng sản phẩm trên địa bàn (GRDP), xếp thứ 58 về GRDP bình quân đầu người, đứng thứ 54 về tốc độ tăng trưởng GRDP. Với 1.268.200 người dân, GRDP đạt 41.831 tỉ Đồng (tương ứng với 1,8176 tỉ USD), GRDP bình quân đầu người đạt 33,00 triệu đồng (tương ứng với 1.433 USD), tốc độ tăng trưởng GRDP đạt 7,05%.Trước kia, tỉnh Bến Tre là vùng hoang vu, một thời gian sau đó có một vài nhóm người đến định cư và thường tập trung nơi đất cao trên các giồng và ven biển, hoặc dọc theo các đê sông, rạch, thuận tiện cho việc đi lại, sinh sống và tránh lũ lụt. Càng ngày số người đến định cư ngày càng đông, chính sự di cư này kèm theo sự gia tăng dân số, làm cho diện tích rừng ngày càng thu hẹp. Bến Tre ngày trước được người Cam Bốt gọi là Sóc Tre (xứ tre) vì nhiều giồng phủ tre nằm rải rác trong tỉnh. Về sau người An Nam lập nên một cái chợ mà họ gọi là Bến Tre. Con rạch chảy ngang trước chợ và đổ vào Sông Hàm Luông nên cũng mang tên này.Bến Tre cũng là quê hương của Đạo Dừa, với biệt danh là ""Xứ Dừa"". Từ thời Chiến tranh Việt Nam, Bến Tre được coi là ""quê hương Đồng khởi"", mở đầu cho cao trào đấu tranh vũ trang của Mặt trận Dân tộc giải phóng miền Nam chống chế độ Ngô Đình Diệm, khốc liệt nhất là trong năm 1960.","Nhắc đến Bến Tre thì thật khó để người ta nghĩ đến thứ gì khác ngoài dừa đầu tiên. Thứ cây mọc ở đầu thôn cuối xóm, đi đâu cũng có thể gặp ngay hàng dừa sừng sững tươi xanh với những buồng trĩu trái. Bởi vậy, mà ở xứ này, những món ăn được làm từ dừa không thể đếm hết, và một trong những đặc sản không thể không nhắc đến là những món ăn làm từ Củ hũ dừa.",co mon an dac san,,,,
ca_mau,co_mon_an_dac_san,ba_khia,"Cà Mau là một tỉnh ven biển ở cực nam của Việt Nam, nằm trong khu vực Đồng bằng sông Cửu Long, Việt Nam.Năm 2019, Cà Mau là đơn vị hành chính Việt Nam đông thứ 26 về số dân, xếp thứ 41 về Tổng sản phẩm trên địa bàn (GRDP), xếp thứ 38 về GRDP bình quân đầu người. Với 1.229.600 người dân, GRDP đạt 53.229 tỉ Đồng (tương ứng với 2,3118 tỉ USD), GRDP bình quân đầu người đạt 47,1 triệu đồng (tương ứng với 2.028 USD), tốc độ tăng trưởng GRDP đạt 7,00%.Cà Mau là một vùng đất trẻ, mới được khai phá khoảng trên 300 năm. Vùng đất Cà Mau ngày xưa được Mạc Cửu dẫn người Hoa đến khai phá. Sau khi Mạc Cửu dâng toàn đất này thần phục Nhà Nguyễn, Mạc Thiên Tứ con của Mạc Cửu đã vâng lệnh triều đình Chúa Nguyễn lập ra đạo Long Xuyên. Qua nhiều lần thay đổi về hành chính, đến ngày 1 tháng 1 năm 1997, tỉnh Cà Mau được tái lập theo Nghị quyết của Quốc hội khóa IX, kỳ họp thứ 10. Ngày 6 tháng 11 năm 1996 về việc điều chỉnh địa giới hành chính, chia tách tỉnh Minh Hải thành tỉnh Cà Mau và tỉnh Bạc Liêu.",Ba khía (Danh pháp khoa học: Sesarma mederi) là một loài cua nhỏ trong họ Sesarmidae. Nó là nguyên liệu cho món mắm ba khía trứ danh ở miền Tây.,co mon an dac san,,,,
ca_mau,co_mon_an_dac_san,lau_mam_u_minh,"Cà Mau là một tỉnh ven biển ở cực nam của Việt Nam, nằm trong khu vực Đồng bằng sông Cửu Long, Việt Nam.Năm 2019, Cà Mau là đơn vị hành chính Việt Nam đông thứ 26 về số dân, xếp thứ 41 về Tổng sản phẩm trên địa bàn (GRDP), xếp thứ 38 về GRDP bình quân đầu người. Với 1.229.600 người dân, GRDP đạt 53.229 tỉ Đồng (tương ứng với 2,3118 tỉ USD), GRDP bình quân đầu người đạt 47,1 triệu đồng (tương ứng với 2.028 USD), tốc độ tăng trưởng GRDP đạt 7,00%.Cà Mau là một vùng đất trẻ, mới được khai phá khoảng trên 300 năm. Vùng đất Cà Mau ngày xưa được Mạc Cửu dẫn người Hoa đến khai phá. Sau khi Mạc Cửu dâng toàn đất này thần phục Nhà Nguyễn, Mạc Thiên Tứ con của Mạc Cửu đã vâng lệnh triều đình Chúa Nguyễn lập ra đạo Long Xuyên. Qua nhiều lần thay đổi về hành chính, đến ngày 1 tháng 1 năm 1997, tỉnh Cà Mau được tái lập theo Nghị quyết của Quốc hội khóa IX, kỳ họp thứ 10. Ngày 6 tháng 11 năm 1996 về việc điều chỉnh địa giới hành chính, chia tách tỉnh Minh Hải thành tỉnh Cà Mau và tỉnh Bạc Liêu.","Đồng Tháp là một tỉnh thuộc vùng Đồng bằng sông Cửu Long, Việt Nam.Vùng đất Đồng Tháp đã được Chúa Nguyễn khai phá vào khoảng thế kỷ XVII, XVIII. Tỉnh Đồng Tháp được thành lập trên cở sở hợp nhất tỉnh Kiến Phong và tỉnh Sa Đéc vào năm 1976. ",co mon an dac san,,,,
ca_mau,co_mon_an_dac_san,tom_tit,"Cà Mau là một tỉnh ven biển ở cực nam của Việt Nam, nằm trong khu vực Đồng bằng sông Cửu Long, Việt Nam.Năm 2019, Cà Mau là đơn vị hành chính Việt Nam đông thứ 26 về số dân, xếp thứ 41 về Tổng sản phẩm trên địa bàn (GRDP), xếp thứ 38 về GRDP bình quân đầu người. Với 1.229.600 người dân, GRDP đạt 53.229 tỉ Đồng (tương ứng với 2,3118 tỉ USD), GRDP bình quân đầu người đạt 47,1 triệu đồng (tương ứng với 2.028 USD), tốc độ tăng trưởng GRDP đạt 7,00%.Cà Mau là một vùng đất trẻ, mới được khai phá khoảng trên 300 năm. Vùng đất Cà Mau ngày xưa được Mạc Cửu dẫn người Hoa đến khai phá. Sau khi Mạc Cửu dâng toàn đất này thần phục Nhà Nguyễn, Mạc Thiên Tứ con của Mạc Cửu đã vâng lệnh triều đình Chúa Nguyễn lập ra đạo Long Xuyên. Qua nhiều lần thay đổi về hành chính, đến ngày 1 tháng 1 năm 1997, tỉnh Cà Mau được tái lập theo Nghị quyết của Quốc hội khóa IX, kỳ họp thứ 10. Ngày 6 tháng 11 năm 1996 về việc điều chỉnh địa giới hành chính, chia tách tỉnh Minh Hải thành tỉnh Cà Mau và tỉnh Bạc Liêu.","Tôm tít, tôm tích, tôm thuyền, bề bề hay tôm búa (do một số loài có càng tiến hóa thành dạng chùy), là tên được dùng để gọi nhóm giáp xác biển thuộc bộ Tôm chân miệng (Stomatopoda). Chúng không phải tôm cũng chẳng phải bọ ngựa nhưng chúng có tên trong tiếng Anh là Mantis shrimp hay tôm bọ ngựa vì chúng giống cả hai, với cặp càng giống của bọ ngựa. Tôm tít có mặt rộng rãi tại những vùng biển ôn đới và nhiệt đới trên toàn cầu. Bộ Tôm chân miệng bao gồm khoảng trên 400 loài và tất cả chúng đều nằm trong phân bộ Giáp đơn (Unipeltata). Bộ này có nhiều họ, trong đó họ Squillidae là họ có nhiều loài được dùng làm thực phẩm tại Việt Nam.Người Assyria cổ gọi tôm tít là châu chấu biển. Tại Úc, chúng có tên là ""kẻ giết tôm"" (Prawn killers) và ngư dân Âu Mỹ đặt cho chúng cái tên ""kẻ xé ngón cái"" (Thumb splitters) do chúng có thể kẹp rách da ngón tay nếu không thận trọng khi gỡ chúng khỏi lưới, có trường hợp hiếm hoi, tôm tít có thể làm vỡ kính bể nuôi cá cảnh với một cú đánh bằng đôi càng.Tôm tít được nuôi làm vật cảnh trong bể cá cảnh nước mặn và việc nuôi cảnh này có thể đóng vai trò nhất định trong quá trình nghiên cứu đời sống còn nhiều bí ẩn của tôm tít. Tuy nhiên, nhiều người nuôi cảnh khác lại cho chúng là vật hại vì chúng có thể đục lỗ trong các bộ xương san hô chết và trốn trong đó; những mẩu san hô này thường được thu thập vì chúng rất hữu dụng trong các bể cá cảnh. Vì vậy, chuyện tôm tít còn sót trong mẩu san hô nhào ra tấn công các loài cá cảnh, tôm cảnh,... là chuyện thường xảy ra. Đồng thời chúng rất khó bắt khi đã nằm trong bể và có trường hợp tôm tít đã đập vỡ thành của các bể cá thủy tinh.",co mon an dac san,,,,
ca_mau,co_mon_an_dac_san,kho_ca_sac_u_minh,"Cà Mau là một tỉnh ven biển ở cực nam của Việt Nam, nằm trong khu vực Đồng bằng sông Cửu Long, Việt Nam.Năm 2019, Cà Mau là đơn vị hành chính Việt Nam đông thứ 26 về số dân, xếp thứ 41 về Tổng sản phẩm trên địa bàn (GRDP), xếp thứ 38 về GRDP bình quân đầu người. Với 1.229.600 người dân, GRDP đạt 53.229 tỉ Đồng (tương ứng với 2,3118 tỉ USD), GRDP bình quân đầu người đạt 47,1 triệu đồng (tương ứng với 2.028 USD), tốc độ tăng trưởng GRDP đạt 7,00%.Cà Mau là một vùng đất trẻ, mới được khai phá khoảng trên 300 năm. Vùng đất Cà Mau ngày xưa được Mạc Cửu dẫn người Hoa đến khai phá. Sau khi Mạc Cửu dâng toàn đất này thần phục Nhà Nguyễn, Mạc Thiên Tứ con của Mạc Cửu đã vâng lệnh triều đình Chúa Nguyễn lập ra đạo Long Xuyên. Qua nhiều lần thay đổi về hành chính, đến ngày 1 tháng 1 năm 1997, tỉnh Cà Mau được tái lập theo Nghị quyết của Quốc hội khóa IX, kỳ họp thứ 10. Ngày 6 tháng 11 năm 1996 về việc điều chỉnh địa giới hành chính, chia tách tỉnh Minh Hải thành tỉnh Cà Mau và tỉnh Bạc Liêu.","Hệ động vật ở Việt Nam là tổng thể các quần thể động vật bản địa sinh sống trong lãnh thổ Việt Nam hợp thành hệ động vật của quốc gia này. Việt Nam là đất nước nhiệt đới thuộc vùng Đông Nam Á có sự đa dạng sinh học cao. Sự đa dạng của động vật ở Việt Nam phản ánh sự phong phú của hệ thực vật nơi đây. Do sự khác biệt lớn về khí hậu từ vùng gần xích đạo tới giáp vùng cận nhiệt đới, cùng với sự đa dạng về địa hình đã tạo nên sự đa dạng về thiên nhiên. Một dải rộng các thảm thực vật bao gồm nhiều kiểu rừng phong phú đã được hình thành ở các độ cao khác nhau. Nhiều loại môi trường sống khác nhau tạo ra nhiều cơ hội cho các sinh vật phát triển vì nó cho phép chúng phân tách khỏi những loài khác bằng cách thay đổi nơi ở và thức ăn.Từ đó, hệ động vật Việt Nam hết sức phong phú và đa dạng cả về chủng loài lẫn sinh khối và số lượng. Hệ động vật Việt Nam không những giàu về thành phần loài mà còn có nhiều nét độc đáo, đại diện cho vùng Đông Nam Á và có nhiều loài đặc hữu. Mặc dù vậy, sự gia tăng dân số và nạn săn bắn động vật trái phép dẫn đến nguy cơ cao trong việc mất đi tính đa dạng sinh học và đẩy nhiều loài động vật ở đây vào nguy cơ tuyệt chủng, động vật hoang dã ở Việt Nam có nguy cơ tuyệt chủng ngày càng nhiều, hiện đã lên gần 1.000 loài do người dân săn bắt, buôn bán trái phép để làm thực phẩm, bào chế thuốc và làm thú cảnh.",co mon an dac san,,,,
ca_mau,co_mon_an_dac_san,ca_loc_nuong_trui,"Cà Mau là một tỉnh ven biển ở cực nam của Việt Nam, nằm trong khu vực Đồng bằng sông Cửu Long, Việt Nam.Năm 2019, Cà Mau là đơn vị hành chính Việt Nam đông thứ 26 về số dân, xếp thứ 41 về Tổng sản phẩm trên địa bàn (GRDP), xếp thứ 38 về GRDP bình quân đầu người. Với 1.229.600 người dân, GRDP đạt 53.229 tỉ Đồng (tương ứng với 2,3118 tỉ USD), GRDP bình quân đầu người đạt 47,1 triệu đồng (tương ứng với 2.028 USD), tốc độ tăng trưởng GRDP đạt 7,00%.Cà Mau là một vùng đất trẻ, mới được khai phá khoảng trên 300 năm. Vùng đất Cà Mau ngày xưa được Mạc Cửu dẫn người Hoa đến khai phá. Sau khi Mạc Cửu dâng toàn đất này thần phục Nhà Nguyễn, Mạc Thiên Tứ con của Mạc Cửu đã vâng lệnh triều đình Chúa Nguyễn lập ra đạo Long Xuyên. Qua nhiều lần thay đổi về hành chính, đến ngày 1 tháng 1 năm 1997, tỉnh Cà Mau được tái lập theo Nghị quyết của Quốc hội khóa IX, kỳ họp thứ 10. Ngày 6 tháng 11 năm 1996 về việc điều chỉnh địa giới hành chính, chia tách tỉnh Minh Hải thành tỉnh Cà Mau và tỉnh Bạc Liêu.","Cá Lóc Nướng Trui là một món ăn dân dã đặc trưng cho miền đồng nước Nam Bộ Việt Nam, với hương vị độc đáo và cách chế biến rất đơn giản. Món ăn này gắn liền với quá trình khai hóa đất phương Nam của dân tộc Việt.Đặc điểm của món cá lóc nướng trui dân dã là cá không cần sơ chế, nghĩa là không đánh vảy, không cạo nhớt, không mổ bụng, không tẩm ướp gia vị. Cá lóc vừa bắt dưới sông lên, rửa sạch, được xiên bằng một que dài từ miệng đến đuôi, sau vùi cá vào đống rơm khô rồi châm lửa đốt hoặc cắm que xuống đất lấy rơm phủ lên và đốt lửa cho đến khi tro tàn. Khi cá chín, cạo bỏ lớp vẩy đã cháy xém để lộ ra thịt cá trắng và thơm.",co mon an dac san,,,,
ca_mau,co_mon_an_dac_san,cha_trung_muc_dat_mui,"Cà Mau là một tỉnh ven biển ở cực nam của Việt Nam, nằm trong khu vực Đồng bằng sông Cửu Long, Việt Nam.Năm 2019, Cà Mau là đơn vị hành chính Việt Nam đông thứ 26 về số dân, xếp thứ 41 về Tổng sản phẩm trên địa bàn (GRDP), xếp thứ 38 về GRDP bình quân đầu người. Với 1.229.600 người dân, GRDP đạt 53.229 tỉ Đồng (tương ứng với 2,3118 tỉ USD), GRDP bình quân đầu người đạt 47,1 triệu đồng (tương ứng với 2.028 USD), tốc độ tăng trưởng GRDP đạt 7,00%.Cà Mau là một vùng đất trẻ, mới được khai phá khoảng trên 300 năm. Vùng đất Cà Mau ngày xưa được Mạc Cửu dẫn người Hoa đến khai phá. Sau khi Mạc Cửu dâng toàn đất này thần phục Nhà Nguyễn, Mạc Thiên Tứ con của Mạc Cửu đã vâng lệnh triều đình Chúa Nguyễn lập ra đạo Long Xuyên. Qua nhiều lần thay đổi về hành chính, đến ngày 1 tháng 1 năm 1997, tỉnh Cà Mau được tái lập theo Nghị quyết của Quốc hội khóa IX, kỳ họp thứ 10. Ngày 6 tháng 11 năm 1996 về việc điều chỉnh địa giới hành chính, chia tách tỉnh Minh Hải thành tỉnh Cà Mau và tỉnh Bạc Liêu.","Đúng vậy, thật hiếm có một món đặc sản nào độc đáo như chả trứng mực tại đất mũi Cà Mau. Độc đáo từ cách chọn nguyên liệu chế biến của người sáng tạo ra chúng và hương vị biển đậm trưng khác biệt chẳng giống ai. Tại sao là trứng mực mà không phải thịt mực, tại sao chỉ làm chả mà không phải nấu, nướng.Có lẽ chỉ có người dân Cà Mau mới có đáp án chính xác nhất.",co mon an dac san,,,,
soc_trang,co_mon_an_dac_san,banh_pia,"Sóc Trăng là một tỉnh ven biển thuộc đồng bằng sông Cửu Long, Việt Nam.Tỉnh Sóc Trăng nằm ở cửa Nam sông Hậu, cách thành phố Hồ Chí Minh khoảng 231 km, cách Cần Thơ 62 km. Tỉnh Sóc Trăng nằm ở hạ nguồn của sông Hậu, là nơi sông Hậu đổ vào biển Đông tại hai cửa Định An và Trần Đề, với dân số và diện tích đều đứng thứ 6 trong khu vực Đồng bằng sông Cửu Long.","Bánh pía (tiếng Trung: 好餅; Bạch thoại tự: hó-piáⁿ là món bánh ngọt ngàn lớp có nhân và là bánh trung thu truyền thống xuất phát từ Triều Châu, Trung Quốc và được du nhập vào các khu phố người Hoa trên thế giới. Đặc biệt ở Đông Nam Á, nơi có Hoa Kiều cư ngụ là Malaysia, Indonesia và Singapore. Ở Indonesia, bánh có tên gọi làBakpia Pathok.",co mon an dac san,,,,
soc_trang,co_mon_an_dac_san,lap_xuong_vung_thom,"Sóc Trăng là một tỉnh ven biển thuộc đồng bằng sông Cửu Long, Việt Nam.Tỉnh Sóc Trăng nằm ở cửa Nam sông Hậu, cách thành phố Hồ Chí Minh khoảng 231 km, cách Cần Thơ 62 km. Tỉnh Sóc Trăng nằm ở hạ nguồn của sông Hậu, là nơi sông Hậu đổ vào biển Đông tại hai cửa Định An và Trần Đề, với dân số và diện tích đều đứng thứ 6 trong khu vực Đồng bằng sông Cửu Long.",abc,co mon an dac san,,,,
soc_trang,co_mon_an_dac_san,chao_ca_loc_rau_dang,"Sóc Trăng là một tỉnh ven biển thuộc đồng bằng sông Cửu Long, Việt Nam.Tỉnh Sóc Trăng nằm ở cửa Nam sông Hậu, cách thành phố Hồ Chí Minh khoảng 231 km, cách Cần Thơ 62 km. Tỉnh Sóc Trăng nằm ở hạ nguồn của sông Hậu, là nơi sông Hậu đổ vào biển Đông tại hai cửa Định An và Trần Đề, với dân số và diện tích đều đứng thứ 6 trong khu vực Đồng bằng sông Cửu Long.","Ngoài các món ẩm thực tại các nhà hàng khách sạn nổi tiếng trong Sóc Trăng, ở một số góc đường của nội ô thành phố Sóc Trăng còn nổi tiếng với món ăn bình dị mà ai cũng ưa thích đó là Cháo cá lóc rau đắng.",co mon an dac san,,,,
soc_trang,co_mon_an_dac_san,hu_tieu_ca_ri_vinh_chau,"Sóc Trăng là một tỉnh ven biển thuộc đồng bằng sông Cửu Long, Việt Nam.Tỉnh Sóc Trăng nằm ở cửa Nam sông Hậu, cách thành phố Hồ Chí Minh khoảng 231 km, cách Cần Thơ 62 km. Tỉnh Sóc Trăng nằm ở hạ nguồn của sông Hậu, là nơi sông Hậu đổ vào biển Đông tại hai cửa Định An và Trần Đề, với dân số và diện tích đều đứng thứ 6 trong khu vực Đồng bằng sông Cửu Long.","Khoảng thời gian trước đây Hủ tiếu cà ri Vĩnh Châu được nấu với thịt heo chứ không phải là thịt gà hay thịt dê như thông thường, ngày nay được bà con biến tấu chế biến thêm từ thịt vịt xiêm trưởng thành, về phần nước có màu vàng của nghệ giống như những món cà ri khác nhưng khi ăn vào có mùi thơm dịu hơn không quá béo ngậy làm người ăn dễ phát ngán và mùi vị không nồng như món cà ri quen thuộc. Món ăn này là đặc sản của vùng Vĩnh Châu, Sóc Trăng.",co mon an dac san,,,,
soc_trang,co_mon_an_dac_san,ca_bong_sao_cu_lao_dung,"Sóc Trăng là một tỉnh ven biển thuộc đồng bằng sông Cửu Long, Việt Nam.Tỉnh Sóc Trăng nằm ở cửa Nam sông Hậu, cách thành phố Hồ Chí Minh khoảng 231 km, cách Cần Thơ 62 km. Tỉnh Sóc Trăng nằm ở hạ nguồn của sông Hậu, là nơi sông Hậu đổ vào biển Đông tại hai cửa Định An và Trần Đề, với dân số và diện tích đều đứng thứ 6 trong khu vực Đồng bằng sông Cửu Long.","Cá bống sao (danh pháp hai phần: Boleophthalmus boddarti) là một loài cá trong họ Gobiidae. Chúng còn được gọi là cá thòi lòi hay cá lác. Cá bống sao là loài đặc sản của vùng Cù Lao Dung thuộc Sóc Trăng, nó cũng là đặc sản ở Hải Phòng.",co mon an dac san,,,,
soc_trang,co_mon_an_dac_san,buoi_nam_roi_ke_thanh,"Sóc Trăng là một tỉnh ven biển thuộc đồng bằng sông Cửu Long, Việt Nam.Tỉnh Sóc Trăng nằm ở cửa Nam sông Hậu, cách thành phố Hồ Chí Minh khoảng 231 km, cách Cần Thơ 62 km. Tỉnh Sóc Trăng nằm ở hạ nguồn của sông Hậu, là nơi sông Hậu đổ vào biển Đông tại hai cửa Định An và Trần Đề, với dân số và diện tích đều đứng thứ 6 trong khu vực Đồng bằng sông Cửu Long.","Huyện Kế Sách tỉnh Sóc Trăng có mạng lưới sông ngòi, kênh rạch chằng chịt, có nhiều cù lao, cồn bãi được phù sa sông Hậu bồi đắp nên có lợi thế để phát triển vườn cây ăn trái với nhiều loại như măng cụt, chôm chôm, nhãn, sầu riêng, quýt. Đặc biệt, nổi tiếng là bưởi năm roi Kế Thành thuộc huyện Kế Sách.",co mon an dac san,,,,
